TIMESTAMP,NEE_VUT_REF,NEE_VUT_REF_QC,GPP_NT_VUT_REF
20060611,-6.60572,1,9.84975
20060612,-8.42816,1,11.8486
20060613,-7.95561,1,12.0156
20060614,-7.32823,0.958333,12.1166
20060615,-6.57522,0.791667,12.0321
20060616,-5.98726,1,12.2911
20060617,-4.58677,1,11.7501
20060618,-0.579544,1,6.79253
20060619,-8.06316,1,13.4754
20060620,-8.0137,0.708333,12.9441
20060621,-3.31846,1,7.97232
20060622,-7.69461,0.958333,12.4251
20060623,-7.48476,0.833333,11.5336
20060624,-7.2583,1,11.8984
20060625,-4.37435,1,8.64314
20060626,-4.69408,1,9.17494
20060627,-8.05555,0.916667,11.9688
20060628,-3.41141,0.666667,7.31564
20060629,-8.32745,0.916667,12.8394
20060630,-7.35181,0.958333,12.2575
20060701,-4.0958,0.958333,9.19318
20060702,-7.78127,0.958333,12.8596
20060703,-5.5111,1,11.1571
20060704,-9.94339,0.916667,14.5347
20060705,-7.26595,1,11.6579
20060706,-8.02351,0.916667,13.0033
20060707,-5.59021,1,11.2921
20060708,-4.44326,1,10.3548
20060709,-4.40315,1,10.147
20060710,-5.78031,0.958333,10.6391
20060711,-5.25544,0.958333,10.5641
20060712,-5.02843,0.958333,10.4962
20060713,-3.15051,1,9.15365
20060714,-4.33835,1,9.67194
20060715,-4.24274,1,10.1681
20060716,-2.61884,0.916667,8.53881
20060717,-4.15677,1,9.94477
20060718,-3.2993,0.833333,8.31284
20060719,-4.27171,0.958333,9.22045
20060720,-4.80972,1,9.54207
20060721,-6.19078,0.583333,10.0325
20060722,-5.07717,0.666667,8.74744
20060723,-4.31378,0.708333,7.90314
20060724,-4.37122,1,8.35791
20060725,-6.57824,1,10.8244
20060726,-3.04438,1,7.31156
20060727,-4.14548,1,8.69393
20060728,-5.37034,1,10.7594
20060729,-5.76374,1,11.7269
20060730,-3.06788,0.958333,9.18515
20060731,-4.24867,1,11.3168
20060801,-4.06137,1,11.3161
20060802,1.56123,0.708333,5.26648
20060803,-5.78931,0.666667,11.8378
20060804,-4.84672,0.916667,10.9938
20060805,-4.01072,0.875,10.3432
20060806,-4.90874,1,11.3391
20060807,-5.96078,1,11.9966
20060808,-5.45734,0.958333,12.1125
20060809,-6.26092,1,12.4399
20060810,-3.58082,0.75,9.46722
20060811,-4.19884,0.958333,9.34851
20060812,-5.03819,0.791667,10.4662
20060813,-6.33017,0.958333,12.0434
20060814,-3.87164,1,9.56646
20060815,-5.40881,1,10.8279
20060816,-5.68233,0.916667,11.2758
20060817,-1.71852,1,7.35216
20060818,-1.26639,0.916667,7.45018
20060819,1.37118,0.958333,4.68281
20060820,-4.6471,1,10.9422
20060821,-5.17481,1,11.7319
20060822,-3.8492,1,10.4003
20060823,-0.383548,1,6.25002
20060824,-4.50437,0.916667,10.8706
20060825,1.00746,1,3.94719
20060826,2.01096,0.958333,3.67051
20060827,-4.01461,1,10.1634
20060828,-1.27981,1,7.70191
20060829,-2.34838,0.916667,9.42686
20060830,-3.99104,0.958333,9.98926
20060831,-3.77761,1,9.95954
20060901,-3.21683,0.916667,9.5963
20060902,-3.34051,1,9.25895
20060903,-2.12719,0.916667,8.25186
20060904,-2.73319,1,8.59453
20060905,-4.48637,0.75,10.322
20060906,-3.97817,0.958333,9.80557
20060907,-3.9324,0.958333,9.415
20060908,-0.98235,1,6.31731
20060909,-3.31709,1,7.94555
20060910,-3.10666,1,6.76982
20060911,-2.22258,1,6.12978
20060912,1.66671,1,2.27097
20060913,1.77525,1,2.39274
20060914,-3.35457,0.875,8.13885
20060915,-3.00361,0.833333,8.33828
20060916,-2.88019,0.791667,8.41312
20060917,-2.92236,1,8.69792
20060918,-2.36039,1,7.92555
20060919,-0.837444,1,5.21705
20060920,-2.48296,1,6.36769
20060921,-2.50953,1,6.64869
20060922,0.381545,1,3.62485
20060923,-1.58346,1,6.04311
20060924,0.372413,1,2.86201
20060925,-1.76175,1,4.84555
20060926,-2.86317,1,5.98616
20060927,1.22859,1,1.34473
20060928,-1.01428,1,2.85443
20060929,-0.673825,0.958333,2.45186
20060930,0.692271,1,1.10816
20061001,-0.701318,1,2.63113
20061002,-1.32546,0.958333,3.96433
20061003,-0.662368,0.583333,3.58333
20061004,1.07505,1,1.65139
20061005,0.333242,1,2.32379
20061006,-0.157068,0.958333,3.22323
20061007,0.600345,1,2.51864
20061008,1.17679,1,3.18304
20061009,2.06419,1,1.21008
20061010,1.39855,1,1.99099
20061011,2.41052,0.875,0.604043
20061012,2.04001,1,-0.24783
20061013,1.42921,1,0.524285
20061014,1.11973,1,0.943925
20061015,0.997707,1,1.23758
20061016,1.30605,1,0.78361
20061017,2.12189,1,0.202863
20061018,1.46987,0.875,0.85388
20061019,0.97819,1,0.874039
20061020,1.06103,1,0.514333
20061021,0.771913,1,0.949733
20061022,1.38611,1,0.159235
20061023,1.41795,1,0.185021
20061024,1.09026,1,0.528579
20061025,1.16181,1,0.591651
20061026,0.972551,0.958333,0.777406
20061027,0.906149,1,0.885904
20061028,1.57618,1,0.0167526
20061029,1.42385,1,0.192942
20061030,0.873657,1,0.977866
20061031,1.86173,1,-0.0385858
20061101,1.13452,1,0.0683032
20061102,0.825284,1,0.343488
20061103,0.776229,1,0.386226
20061104,0.81423,1,0.346818
20061105,1.37962,1,0.310106
20061106,1.79877,1,0.0814741
20061107,1.97281,1,0.151033
20061108,1.23517,0.916667,0.889908
20061109,1.88942,1,0.0436905
20061110,1.11304,1,0.11709
20061111,1.00515,1,0.0569787
20061112,0.779676,0.958333,0.239939
20061113,0.891498,1,0.156827
20061114,1.09224,1,0.0600097
20061115,1.03045,1,0.147741
20061116,0.861857,1,0.236496
20061117,0.790037,1,0.205754
20061118,0.854303,1,0.241642
20061119,1.09904,1,-0.115849
20061120,0.762078,1,0.284342
20061121,1.23723,1,0.0997193
20061122,0.710527,1,0.830733
20061123,0.78573,1,0.770442
20061124,0.782735,1,0.686584
20061125,1.0815,1,0.487554
20061126,0.991926,1,0.426754
20061127,1.55802,1,-0.339825
20061128,1.37493,0.625,-0.0741361
20061129,1.2876,0.583333,0.318063
20061130,0.796144,0,-0.0130624
20061201,0.685254,0,-0.0726897
20061202,0.976036,0,-0.225734
20061203,0.672132,0,-0.0887827
20061204,0.591862,0,-0.0512007
20061205,0.673578,0,-0.127623
20061206,1.0792,0.291667,-0.470837
20061207,0.935281,0.708333,-0.484099
20061208,0.872889,0.5,-0.27632
20061209,0.711998,0.708333,0.0771875
20061210,0.906732,0.958333,-0.0186059
20061211,0.815804,0.916667,0.0549492
20061212,1.0043,1,-0.0978953
20061213,1.18751,1,-0.337169
20061214,0.970683,0.875,-0.155674
20061215,0.897569,1,-0.0385565
20061216,0.626151,1,0.238302
20061217,1.02213,1,-0.110001
20061218,0.816976,1,-0.111789
20061219,0.712441,1,0.024784
20061220,0.871355,1,-0.0323002
20061221,0.645508,1,0.00716674
20061222,0.884152,1,-0.0744541
20061223,0.717751,1,0.0137868
20061224,0.847316,1,-0.0901402
20061225,0.542592,1,0.150676
20061226,0.452477,1,0.118365
20061227,0.535956,1,0.0936985
20061228,0.671121,1,-0.0654255
20061229,0.512258,1,0.039248
20061230,0.610963,1,-0.0483779
20061231,0.615902,1,-0.0331241
20070101,0.621963,1,0.104296
20070102,0.564309,1,0.120665
20070103,0.749799,1,0.05357
20070104,0.770271,1,0.0988262
20070105,1.16169,1,-0.287268
20070106,0.756508,1,-0.0504995
20070107,0.673288,1,0.024058
20070108,0.787824,1,-0.21819
20070109,0.739854,1,-0.287791
20070110,0.358048,1,0.0722196
20070111,0.353936,1,0.469741
20070112,0.58057,1,0.148953
20070113,0.579955,1,-0.246815
20070114,0.530756,1,0.0438273
20070115,0.516727,1,-0.0562877
20070116,0.770356,0.833333,-0.337411
20070117,0.391117,1,0.1904
20070118,0.551075,1,0.0810644
20070119,0.703102,1,-0.230914
20070120,0.695586,0.916667,-0.379791
20070121,0.632946,1,-0.220161
20070122,0.425183,1,-0.0231806
20070123,0.65381,1,-0.247898
20070124,0.532668,1,-0.273863
20070125,0.831985,1,-0.157512
20070126,0.525329,1,-0.00526126
20070127,0.538812,1,-0.0734196
20070128,0.461611,0.916667,-0.132381
20070129,0.550904,1,-0.187105
20070130,0.455241,1,-0.0611676
20070131,0.485958,1,0.0314116
20070201,0.407741,1,0.217086
20070202,0.60397,1,-0.0406003
20070203,0.756588,1,-0.441843
20070204,0.570878,1,-0.359513
20070205,0.648613,1,-0.205225
20070206,0.646682,1,-0.277962
20070207,0.566506,1,-0.0256285
20070208,0.460022,1,0.0462022
20070209,0.505501,1,0.0502442
20070210,0.423798,1,0.0560393
20070211,0.397601,1,0.12143
20070212,0.525402,1,-0.171608
20070213,0.479515,1,-0.25025
20070214,0.511799,1,-0.336317
20070215,0.488948,0.958333,-0.193792
20070216,0.362126,1,0.180453
20070217,0.526472,1,0.0914304
20070218,0.591783,0.958333,-0.29465
20070219,0.204804,1,0.348749
20070220,0.704171,1,-0.0432659
20070221,0.575106,1,0.1741
20070222,1.05,1,-0.521141
20070223,0.57608,0.916667,-0.313933
20070224,0.168596,1,0.137798
20070225,0.218527,1,0.257001
20070226,0.627391,1,-0.114848
20070227,0.537551,1,0.0054046
20070228,0.735216,1,-0.109416
20070301,0.493784,1,0.142032
20070302,0.600244,1,0.171729
20070303,0.604261,1,0.0254577
20070304,0.869236,1,-0.214075
20070305,1.14271,1,-0.809326
20070306,0.784363,1,-0.601211
20070307,0.893052,1,-0.541197
20070308,0.950202,0.875,-0.436588
20070309,0.356524,1,0.485926
20070310,0.956403,1,0.13301
20070311,0.763003,1,0.205958
20070312,0.732765,1,0.426931
20070313,1.13034,1,0.396026
20070314,1.03377,0.958333,0.20797
20070315,0.940631,1,-0.338014
20070316,0.707308,0.958333,-0.00886774
20070317,0.730531,0.958333,0.0959928
20070318,0.658561,0.958333,0.243621
20070319,0.853672,1,0.141058
20070320,0.352426,1,0.254894
20070321,0.428417,1,0.603614
20070322,1.0442,0.958333,0.30124
20070323,0.938489,0.958333,0.382499
20070324,1.54621,0.958333,-0.180819
20070325,0.847556,1,0.751058
20070326,1.21504,0.916667,0.611274
20070327,0.998579,1,0.436263
20070328,0.800086,1,0.296716
20070329,0.439179,1,0.79434
20070330,0.791021,1,0.330208
20070331,0.466032,1,0.671939
20070401,0.445523,1,0.896324
20070402,1.21245,1,0.0431626
20070403,0.552977,1,0.715717
20070404,1.20786,1,-0.166076
20070405,1.40646,1,-0.607302
20070406,0.713003,1,0.129424
20070407,0.8788,1,-0.056855
20070408,0.889748,1,0.05192
20070409,0.964281,1,0.0325076
20070410,0.922841,1,0.0400403
20070411,0.599207,1,0.370754
20070412,0.706863,1,0.269968
20070413,0.725829,1,0.304549
20070414,0.793853,1,0.388366
20070415,0.805806,1,0.434872
20070416,0.835264,1,0.486592
20070417,0.888517,1,0.602351
20070418,0.765037,1,0.73135
20070419,0.817792,1,0.88231
20070420,0.941338,0.75,1.42976
20070421,1.4615,0.791667,1.05461
20070422,2.70825,1,0.879819
20070423,2.14582,1,0.716248
20070424,0.0275282,1,2.21098
20070425,0.428007,0.875,1.77621
20070426,0.416234,1,1.68015
20070427,1.51936,0.916667,0.642002
20070428,0.806946,1,1.79906
20070429,1.60149,1,1.22117
20070430,0.08842,1,2.18708
20070501,-0.0570757,1,2.12871
20070502,0.370117,1,1.66701
20070503,0.437713,1,1.6353
20070504,0.332422,0.958333,1.77527
20070505,0.424889,1,1.49327
20070506,0.150128,1,1.8177
20070507,1.22067,0.916667,0.859423
20070508,2.09626,0.875,0.602796
20070509,2.60708,0.708333,-0.152022
20070510,1.34201,0.833333,1.76695
20070511,0.884835,1,2.56355
20070512,-0.0806311,1,3.7186
20070513,0.186178,0.791667,4.34157
20070514,2.2079,1,3.8419
20070515,1.41391,1,3.73714
20070516,2.17713,0.833333,1.96907
20070517,-0.705987,0.916667,5.68146
20070518,-1.70413,0.875,7.11995
20070519,-0.945345,0.75,5.89808
20070520,0.0905926,0.958333,3.68106
20070521,-0.369218,0.958333,5.03058
20070522,-0.454777,1,6.36385
20070523,0.894641,0.75,6.9903
20070524,0.132137,1,8.60349
20070525,-3.1561,1,9.50549
20070526,-2.87081,0.875,9.5214
20070527,-4.01521,0.958333,10.7035
20070528,-4.71901,0.875,11.7438
20070529,-4.31605,0.75,12.7091
20070530,-4.96179,0.75,15.0022
20070531,-5.81472,0.791667,15.7391
20070601,-7.2057,0.708333,16.3768
20070602,-5.97506,0.875,15.5059
20070603,2.27564,0.791667,6.48405
20070604,2.37774,1,5.57731
20070605,-6.1834,1,12.4973
20070606,-6.0477,1,13.4468
20070607,-2.85457,1,12.5095
20070608,-5.14259,0.958333,13.168
20070609,-7.50348,0.916667,15.258
20070610,-7.36447,0.75,15.4541
20070611,-6.45706,0.833333,15.5298
20070612,-5.24509,0.875,14.9234
20070613,-5.62318,0.916667,15.9014
20070614,-4.24751,0.875,13.8709
20070615,-7.08124,0.791667,15.6441
20070616,-7.81056,0.958333,16.2583
20070617,-6.7646,0.916667,13.8744
20070618,-5.8903,1,14.6496
20070619,-6.58847,1,13.4828
20070620,-5.49358,0.875,11.5335
20070621,-4.87601,0.958333,10.8702
20070622,-7.97938,1,13.307
20070623,-7.48495,1,12.7987
20070624,-7.96581,0.916667,13.648
20070625,-9.12235,0.916667,14.5366
20070626,-9.6846,0.666667,14.8442
20070627,-6.51486,1,11.2494
20070628,-7.10601,0.916667,11.0906
20070629,-7.51226,0.916667,12.0064
20070630,-6.72594,0.875,11.2301
20070701,-7.98488,0.833333,12.3751
20070702,-7.2822,0.875,12.0727
20070703,-4.38214,0.833333,9.5223
20070704,-4.88562,1,10.8538
20070705,-7.80107,0.958333,13.7918
20070706,-5.48614,0.958333,11.445
20070707,-5.01223,1,11.6678
20070708,-2.64546,0.958333,9.73045
20070709,-4.6688,0.916667,11.3141
20070710,-3.95001,1,10.7955
20070711,-5.45516,1,11.2167
20070712,-7.54153,1,13.1674
20070713,-7.63572,1,13.4437
20070714,-1.5951,1,7.13488
20070715,-6.71483,1,12.6469
20070716,-6.40151,0.958333,12.5539
20070717,-5.7988,0.916667,12.6019
20070718,-4.94969,0.625,11.3768
20070719,-3.269,0.916667,8.64117
20070720,-6.919,0.958333,12.161
20070721,-7.09093,0.75,12.5718
20070722,-6.20658,0.541667,12.1124
20070723,-8.28278,0.541667,14.2241
20070724,-3.39299,0.375,9.45324
20070725,-4.88419,0.5,10.904
20070726,-5.31977,0.75,11.1
20070727,2.5076,0.416667,2.95796
20070728,-5.01405,0.583333,10.8571
20070729,-4.35586,0.916667,10.1014
20070730,-4.2743,0.833333,10.1656
20070731,-4.90612,0.916667,10.7953
20070801,-5.81051,1,11.6816
20070802,-6.21957,1,11.7787
20070803,-4.47589,1,9.82793
20070804,-2.9298,0.833333,7.79679
20070805,-2.31277,0.916667,7.65071
20070806,-3.61445,0.958333,9.3247
20070807,-2.95757,0.958333,8.72914
20070808,-4.03166,0.958333,9.43824
20070809,-3.57404,0.75,8.4465
20070810,-3.38548,0.916667,8.40697
20070811,-5.30237,0.916667,10.1248
20070812,-3.29833,1,7.51081
20070813,-3.14168,0.958333,6.57936
20070814,-4.0471,1,7.63085
20070815,-3.53584,0.958333,7.27489
20070816,-3.36283,1,6.93655
20070817,-4.74776,1,8.06986
20070818,-4.14368,1,7.30888
20070819,-2.961,1,6.21222
20070820,-1.72599,1,5.23066
20070821,-2.01073,1,5.74229
20070822,-1.49152,1,6.28999
20070823,-0.811913,0.958333,5.96973
20070824,0.648264,0.958333,4.87302
20070825,-3.12235,0.916667,8.46426
20070826,-3.38216,1,8.85149
20070827,-3.79567,1,10.3188
20070828,-2.62153,0.916667,8.76544
20070829,-0.710766,1,6.40827
20070830,-4.67018,0.625,9.91593
20070831,-3.73616,0.916667,9.13002
20070901,-3.7584,1,9.40581
20070902,-3.41635,1,9.30928
20070903,-3.24915,0.958333,8.64542
20070904,2.8598,1,2.01326
20070905,-3.269,0.916667,10.1125
20070906,-3.44587,1,11.2935
20070907,1.99209,1,4.87703
20070908,-3.44072,0.875,9.49232
20070909,-2.45749,0.875,8.43645
20070910,-1.06758,1,6.11221
20070911,-0.852039,1,5.52973
20070912,-3.22486,1,7.8062
20070913,-4.09602,1,9.37875
20070914,-2.87644,1,7.84752
20070915,-4.32232,1,8.66744
20070916,-4.52165,1,9.36896
20070917,-2.51515,1,8.3333
20070918,-2.54153,1,9.59633
20070919,-2.41864,1,9.39617
20070920,-3.16207,0.875,8.9974
20070921,-0.430752,0.958333,7.75542
20070922,-3.01629,1,9.36955
20070923,-2.37686,1,9.45791
20070924,-1.6144,0.958333,9.61678
20070925,0.197496,1,7.68278
20070926,-1.35558,1,7.15769
20070927,-1.47013,1,7.44643
20070928,-2.06859,1,7.91863
20070929,-1.14904,0.791667,7.23603
20070930,-1.56347,1,8.87578
20071001,2.83038,0.916667,3.62478
20071002,1.55236,1,4.79093
20071003,-0.652827,1,6.88815
20071004,-0.927637,0.916667,6.64449
20071005,-0.924957,0.833333,7.09966
20071006,2.35323,0.833333,4.48015
20071007,0.401955,1,6.07834
20071008,0.412971,0.875,6.43458
20071009,0.474794,0.916667,4.12778
20071010,0.690654,1,3.10619
20071011,1.0339,1,2.59383
20071012,0.345739,1,2.77745
20071013,-0.338893,1,3.90285
20071014,-0.697019,1,4.31803
20071015,2.73659,1,0.661677
20071016,2.07699,0.958333,1.61157
20071017,1.51131,1,2.62775
20071018,2.97776,1,1.44974
20071019,3.56355,1,0.66547
20071020,2.38184,1,1.79507
20071021,3.14815,1,2.01587
20071022,3.01176,1,1.07922
20071023,2.21874,1,1.33353
20071024,2.35009,1,0.683336
20071025,1.66177,1,1.40572
20071026,2.34349,1,1.0082
20071027,2.66329,1,0.400919
20071028,1.80624,1,0.808059
20071029,1.96102,1,1.05079
20071030,2.79198,1,0.108097
20071031,2.83463,1,0.280736
20071101,1.96832,1,0.493346
20071102,1.60033,1,0.964129
20071103,1.6288,1,0.854172
20071104,1.74125,0.958333,0.540892
20071105,2.16701,1,-0.00954274
20071106,1.85914,1,0.0799247
20071107,1.41085,1,0.31048
20071108,1.42793,1,0.335181
20071109,1.41401,0.958333,0.57066
20071110,1.53203,0.875,0.540431
20071111,2.02636,1,0.186242
20071112,1.43604,1,0.858155
20071113,1.72833,1,0.646594
20071114,2.2817,1,0.110349
20071115,1.28715,1,0.351878
20071116,1.16083,1,0.387832
20071117,1.15296,1,0.297678
20071118,0.951799,1,0.595363
20071119,1.34122,1,0.322975
20071120,1.32999,1,0.463381
20071121,1.34611,1,0.255444
20071122,1.13084,1,-0.109267
20071123,0.955547,1,0.0076492
20071124,1.03816,1,0.182455
20071125,1.10691,1,0.307882
20071126,1.42162,1,-0.147208
20071127,1.18669,1,-0.328192
20071128,0.637346,1,0.21338
20071129,0.81687,1,-0.000691297
20071130,1.03539,1,-0.359537
20071201,0.742469,1,-0.0767908
20071202,0.813883,1,0.309902
20071203,0.961124,1,-0.0473703
20071204,1.03161,1,-0.184288
20071205,0.879515,1,-0.177009
20071206,0.790588,1,0.15565
20071207,0.931401,1,0.16579
20071208,0.9932,1,-0.157851
20071209,0.944454,1,-0.0506778
20071210,1.00972,1,-0.0446402
20071211,1.0934,1,0.108155
20071212,1.0141,1,-0.0335082
20071213,0.867915,1,0.134185
20071214,1.25302,0.958333,-0.591191
20071215,0.938356,0.625,-0.373991
20071216,0.701073,1,0.0195791
20071217,0.812647,1,-0.0909767
20071218,0.810855,1,0.0384024
20071219,0.824188,1,-0.0349964
20071220,0.716493,1,0.0884579
20071221,0.710452,1,0.164668
20071222,0.692744,1,0.329845
20071223,0.847779,1,0.0447011
20071224,0.680639,1,-0.00263167
20071225,0.72707,1,0.033764
20071226,0.60287,1,0.186548
20071227,0.638501,1,0.0837659
20071228,0.577766,1,0.124839
20071229,0.603904,1,0.114708
20071230,0.701515,1,0.233561
20071231,0.867277,1,0.157991
20080101,0.527322,1,0.172346
20080102,0.731014,0.875,-0.159589
20080103,0.264406,1,0.371319
20080104,0.642376,1,0.112437
20080105,0.853896,1,-0.0374592
20080106,0.636936,1,0.225464
20080107,0.61933,1,0.231451
20080108,0.646782,1,0.17951
20080109,0.431149,1,0.32664
20080110,0.731554,1,-0.0058647
20080111,0.669991,1,0.0096805
20080112,0.665606,1,-0.00122516
20080113,0.475111,1,0.253386
20080114,0.682017,1,0.0309551
20080115,0.726562,1,-0.124659
20080116,0.664666,1,0.0703006
20080117,0.509506,1,0.297427
20080118,0.881544,1,-0.17856
20080119,0.72831,1,-0.181759
20080120,0.546059,1,-0.00367947
20080121,0.424606,1,0.168966
20080122,0.732672,0.916667,-0.123882
20080123,0.730048,1,-0.0791958
20080124,0.587004,1,0.0423784
20080125,0.612647,1,0.118327
20080126,0.445555,1,0.312271
20080127,0.533619,1,0.275945
20080128,0.762625,1,0.15515
20080129,0.902957,1,0.122808
20080130,0.628163,0.666667,-0.0497128
20080131,0.478175,0.916667,0.180959
20080201,0.476164,1,0.246277
20080202,0.540617,1,0.227678
20080203,0.470815,1,0.306555
20080204,0.431602,1,0.312888
20080205,0.494857,1,0.237192
20080206,0.588188,0.875,0.0142548
20080207,0.502304,0.916667,0.0515943
20080208,0.47712,1,0.180021
20080209,0.419655,1,0.276738
20080210,0.870515,1,-0.45376
20080211,0.743153,1,-0.263988
20080212,0.643795,0.958333,-0.145569
20080213,0.85881,1,-0.269492
20080214,0.67287,0.958333,-0.040083
20080215,0.624948,1,-0.0453474
20080216,0.528397,1,-0.0290101
20080217,0.615918,1,0.102366
20080218,0.552402,0.916667,0.0667636
20080219,0.404185,0.708333,0.0230014
20080220,0.451395,0.583333,-0.0418667
20080221,0.435406,0.958333,0.032236
20080222,0.734973,0.875,-0.230588
20080223,0.623699,1,-0.125104
20080224,0.833438,1,-0.204259
20080225,0.558706,1,0.118266
20080226,0.96824,1,-0.359363
20080227,0.568597,0.958333,-0.109467
20080228,0.576752,0.958333,-0.0593551
20080229,0.543028,1,0.0756839
20080301,0.720313,1,-0.0292771
20080302,0.377999,1,0.282481
20080303,0.690452,1,0.00464563
20080304,0.750928,1,-0.225634
20080305,0.780158,1,-0.198047
20080306,0.663744,1,-0.0566817
20080307,0.788705,1,-0.286722
20080308,0.698144,0.958333,-0.180064
20080309,0.730402,1,-0.196853
20080310,0.891119,1,-0.0764379
20080311,0.476316,1,0.208591
20080312,0.647021,1,0.00762122
20080313,0.548902,0.958333,0.122768
20080314,0.750382,1,-0.0368246
20080315,0.906496,1,-0.306057
20080316,0.670291,0.916667,-0.134203
20080317,0.491708,0.958333,0.0823352
20080318,0.299011,1,0.115854
20080319,0.876016,1,-0.267064
20080320,0.84354,1,-0.290717
20080321,0.755331,0.958333,-0.185433
20080322,0.795739,0.958333,-0.150113
20080323,0.868694,1,-0.258653
20080324,0.601712,0.958333,0.077826
20080325,0.383413,1,0.466423
20080326,1.02101,1,-0.228764
20080327,0.817699,1,-0.0670918
20080328,1.05283,0.958333,-0.305309
20080329,0.587298,1,0.192585
20080330,0.669657,1,0.191972
20080331,0.910274,1,-0.0505874
20080401,0.907574,1,-0.077426
20080402,0.748558,1,0.166255
20080403,0.77276,0.958333,0.30044
20080404,0.932382,0.958333,0.141911
20080405,0.999833,0.875,0.246022
20080406,1.41917,0.958333,-0.114182
20080407,0.758067,1,0.44052
20080408,0.920856,1,0.208232
20080409,1.2255,1,-0.136907
20080410,0.833754,0.916667,0.319917
20080411,1.49841,1,-0.275985
20080412,1.16353,1,0.163492
20080413,0.568198,1,0.877725
20080414,0.781155,0.916667,0.858926
20080415,1.29866,1,0.647501
20080416,2.69938,1,-0.307946
20080417,1.32829,1,1.1092
20080418,1.02244,0.916667,1.47723
20080419,1.2968,0.833333,1.42718
20080420,1.39937,1,1.5739
20080421,1.58874,1,1.63943
20080422,2.32431,1,1.43483
20080423,1.5079,0.916667,1.68236
20080424,1.35969,0.875,1.77433
20080425,1.82081,1,1.15751
20080426,1.63335,1,0.86101
20080427,0.978633,1,1.10835
20080428,0.459582,1,1.33885
20080429,0.754402,1,1.02691
20080430,0.797605,1,1.22463
20080501,0.272651,1,1.90132
20080502,1.69328,1,0.574643
20080503,1.62186,1,0.892951
20080504,0.921282,1,1.58358
20080505,0.849117,1,1.82908
20080506,0.696098,1,1.94479
20080507,2.42182,1,0.406418
20080508,0.544209,0.958333,2.39947
20080509,0.830142,0.958333,2.38675
20080510,0.56831,0.875,2.76496
20080511,0.723158,0.958333,2.60524
20080512,0.322286,1,3.10512
20080513,2.14654,1,1.59224
20080514,2.29554,1,1.38856
20080515,0.622029,1,2.88664
20080516,1.39966,1,2.1692
20080517,0.776803,1,2.59945
20080518,0.598657,1,2.22685
20080519,0.24708,1,2.57327
20080520,0.0592087,1,2.61076
20080521,0.940784,1,1.68997
20080522,0.316937,0.75,2.71113
20080523,0.159633,0.625,3.26707
20080524,0.108805,0.541667,3.78301
20080525,0.302187,0.375,3.88867
20080526,-0.651311,0.791667,4.9873
20080527,-1.12938,0.666667,5.20478
20080528,-0.396805,0.375,5.29501
20080529,-2.16827,0.416667,7.27547
20080530,2.47262,0.333333,2.76107
20080531,3.08544,0.916667,2.49758
20080601,-2.02983,0.708333,7.92324
20080602,-1.85477,0.458333,8.17172
20080603,-1.11459,0.666667,7.46157
20080604,-0.147574,0.791667,6.7842
20080605,1.43685,1,5.7981
20080606,0.13984,1,8.03778
20080607,-1.28436,1,9.7566
20080608,0.0906348,1,7.47502
20080609,-2.06436,1,8.72969
20080610,-1.19419,1,7.23239
20080611,-4.60387,1,9.70476
20080612,-2.76661,1,8.70542
20080613,-3.22246,1,9.57248
20080614,-4.5874,1,10.8489
20080615,-5.16986,1,11.3232
20080616,-7.4567,1,13.5888
20080617,-1.10156,1,6.64224
20080618,-8.2989,1,13.6758
20080619,-3.57738,0.916667,8.83881
20080620,-6.47302,1,11.7201
20080621,-6.05442,0.916667,11.4659
20080622,-3.28096,0.833333,7.9448
20080623,-7.46336,0.958333,12.3069
20080624,-6.80531,0.833333,11.4994
20080625,-6.49853,0.875,11.5353
20080626,-5.93559,0.625,11.056
20080627,-4.64127,0.875,9.78753
20080628,-4.51974,0.875,9.69254
20080629,-5.64304,0.958333,10.7154
20080630,-8.26696,0.541667,13.6506
20080701,-7.76236,0.375,13.2796
20080702,-1.03812,0.791667,6.51868
20080703,-6.26143,1,11.8161
20080704,-6.04543,1,11.6633
20080705,-5.58773,1,11.2735
20080706,-5.22857,1,10.9438
20080707,-4.51361,1,10.4583
20080708,-2.11207,1,7.94615
20080709,-6.31141,1,12.3204
20080710,-2.58134,0.958333,8.47687
20080711,-6.18045,1,12.3313
20080712,-6.28468,1,12.6811
20080713,-5.14871,1,11.3624
20080714,-6.12263,1,12.1411
20080715,-5.25573,1,11.5057
20080716,-5.85955,0.958333,12.0342
20080717,-4.54212,1,10.5173
20080718,-4.41476,0.958333,10.1764
20080719,-5.61296,0.958333,11.4536
20080720,-3.44012,0.958333,9.4879
20080721,-1.05971,1,7.21582
20080722,-2.74317,0.875,8.88546
20080723,-4.22572,0.916667,10.7681
20080724,-6.06542,0.833333,12.7066
20080725,-4.9571,0.958333,11.9579
20080726,-5.00629,1,12.1836
20080727,-6.15506,1,13.3056
20080728,-5.76045,1,12.7888
20080729,-3.26548,0.958333,10.3169
20080730,-3.7193,1,10.8264
20080731,-5.33761,1,12.2126
20080801,-4.25453,1,11.0023
20080802,-5.2406,1,11.9898
20080803,-6.01182,0.916667,12.6446
20080804,-2.69801,0.791667,9.57178
20080805,-4.67054,0.916667,11.3486
20080806,-5.07513,0.916667,11.4877
20080807,-6.36439,1,12.4599
20080808,-5.40261,1,11.4835
20080809,-3.93987,1,9.90018
20080810,-3.89657,1,9.69099
